hit_gene,control,ctrl_character,order,day,hit_score,avg_pair_enrichment
ATF1,DMD_control_tiles;ENSG00000198947;;131;,NucDom Repr,C-H,5,-0.45235130745119223,0.10779952805632811
ATF1,DMD_control_tiles;ENSG00000198947;;131;,NucDom Repr,C-H,10,0.2840305984890678,2.2504564824970883
ATF1,DMD_control_tiles;ENSG00000198947;;131;,NucDom Repr,H-C,2,-2.0693234200960955,-3.841155834144505
ATF1,DMD_control_tiles;ENSG00000198947;;131;,NucDom Repr,H-C,5,-0.45235130745119223,-0.7205191998446774
ATF1,DMD_control_tiles;ENSG00000198947;;131;,NucDom Repr,H-C,10,0.2840305984890678,-1.029507787452138
ATF1,DMD_control_tiles;ENSG00000198947;;171;,NucDom Repr,C-H,2,-2.0693234200960955,NA
ATF1,DMD_control_tiles;ENSG00000198947;;171;,NucDom Repr,C-H,5,-0.45235130745119223,NA
ATF1,DMD_control_tiles;ENSG00000198947;;171;,NucDom Repr,C-H,10,0.2840305984890678,NA
ATF1,DMD_control_tiles;ENSG00000198947;;171;,NucDom Repr,H-C,2,-2.0693234200960955,NA
ATF1,DMD_control_tiles;ENSG00000198947;;171;,NucDom Repr,H-C,5,-0.45235130745119223,-0.3510562480535009
ATF1,DMD_control_tiles;ENSG00000198947;;171;,NucDom Repr,H-C,10,0.2840305984890678,NA
ATF1,DMD_control_tiles;ENSG00000198947;;176;,NucDom Repr,H-C,2,-2.0693234200960955,NA
ATF1,DMD_control_tiles;ENSG00000198947;;176;,NucDom Repr,H-C,5,-0.45235130745119223,-2.480622732129234
ATF1,DMD_control_tiles;ENSG00000198947;;176;,NucDom Repr,H-C,10,0.2840305984890678,-1.6548077086792814
ATF1,DMD_control_tiles;ENSG00000198947;;176;,NucDom Repr,C-H,2,-2.0693234200960955,-2.264513279494018
ATF1,DMD_control_tiles;ENSG00000198947;;176;,NucDom Repr,C-H,5,-0.45235130745119223,NA
ATF1,DMD_control_tiles;ENSG00000198947;;176;,NucDom Repr,C-H,10,0.2840305984890678,NA
ATF1,DMD_control_tiles;ENSG00000198947;;182;,NucDom Repr,H-C,2,-2.0693234200960955,-2.9183906326327387
ATF1,DMD_control_tiles;ENSG00000198947;;182;,NucDom Repr,H-C,5,-0.45235130745119223,-0.6372574249331708
ATF1,DMD_control_tiles;ENSG00000198947;;182;,NucDom Repr,H-C,10,0.2840305984890678,-0.8074954917815201
ATF1,DMD_control_tiles;ENSG00000198947;;182;,NucDom Repr,C-H,2,-2.0693234200960955,NA
ATF1,DMD_control_tiles;ENSG00000198947;;182;,NucDom Repr,C-H,5,-0.45235130745119223,NA
ATF1,DMD_control_tiles;ENSG00000198947;;182;,NucDom Repr,C-H,10,0.2840305984890678,NA
ATF1,DMD_control_tiles;ENSG00000198947;;251;,NucDom Repr,C-H,2,-2.0693234200960955,NA
ATF1,DMD_control_tiles;ENSG00000198947;;251;,NucDom Repr,C-H,5,-0.45235130745119223,NA
ATF1,DMD_control_tiles;ENSG00000198947;;251;,NucDom Repr,C-H,10,0.2840305984890678,NA
ATF1,DMD_control_tiles;ENSG00000198947;;251;,NucDom Repr,H-C,2,-2.0693234200960955,-3.3913160666433493
ATF1,DMD_control_tiles;ENSG00000198947;;251;,NucDom Repr,H-C,5,-0.45235130745119223,NA
ATF1,DMD_control_tiles;ENSG00000198947;;251;,NucDom Repr,H-C,10,0.2840305984890678,-0.05938727763770879
ATF1,DMD_control_tiles;ENSG00000198947;;255;,NucDom Repr,H-C,2,-2.0693234200960955,-1.3960107759291496
ATF1,DMD_control_tiles;ENSG00000198947;;255;,NucDom Repr,H-C,5,-0.45235130745119223,NA
ATF1,DMD_control_tiles;ENSG00000198947;;255;,NucDom Repr,H-C,10,0.2840305984890678,3.8546600197134646
ATF1,DMD_control_tiles;ENSG00000198947;;255;,NucDom Repr,C-H,2,-2.0693234200960955,-4.133609305289514
ATF1,DMD_control_tiles;ENSG00000198947;;255;,NucDom Repr,C-H,5,-0.45235130745119223,NA
ATF1,DMD_control_tiles;ENSG00000198947;;255;,NucDom Repr,C-H,10,0.2840305984890678,NA
ATF1,DMD_control_tiles;ENSG00000198947;;259;,NucDom Repr,H-C,2,-2.0693234200960955,-2.425367981077686
ATF1,DMD_control_tiles;ENSG00000198947;;259;,NucDom Repr,H-C,5,-0.45235130745119223,0.7388894291445819
ATF1,DMD_control_tiles;ENSG00000198947;;259;,NucDom Repr,H-C,10,0.2840305984890678,-2.3747308674777248
ATF1,DMD_control_tiles;ENSG00000198947;;259;,NucDom Repr,C-H,2,-2.0693234200960955,NA
ATF1,DMD_control_tiles;ENSG00000198947;;259;,NucDom Repr,C-H,5,-0.45235130745119223,NA
ATF1,DMD_control_tiles;ENSG00000198947;;259;,NucDom Repr,C-H,10,0.2840305984890678,NA
ATF1,DMD_control_tiles;ENSG00000198947;;297;,NucDom Repr,C-H,2,-2.0693234200960955,-1.170931813632741
ATF1,DMD_control_tiles;ENSG00000198947;;297;,NucDom Repr,C-H,5,-0.45235130745119223,-1.1914237358272075
ATF1,DMD_control_tiles;ENSG00000198947;;297;,NucDom Repr,C-H,10,0.2840305984890678,1.621711631871586
ATF1,DMD_control_tiles;ENSG00000198947;;297;,NucDom Repr,H-C,2,-2.0693234200960955,-2.3178751569759974
ATF1,DMD_control_tiles;ENSG00000198947;;297;,NucDom Repr,H-C,5,-0.45235130745119223,0.2454754408835806
ATF1,DMD_control_tiles;ENSG00000198947;;297;,NucDom Repr,H-C,10,0.2840305984890678,-1.0219595780115216
ATF1,DMD_control_tiles;ENSG00000198947;;357;,NucDom Repr,H-C,2,-2.0693234200960955,-2.938977635090957
ATF1,DMD_control_tiles;ENSG00000198947;;357;,NucDom Repr,H-C,5,-0.45235130745119223,-0.6920395342772709
ATF1,DMD_control_tiles;ENSG00000198947;;357;,NucDom Repr,H-C,10,0.2840305984890678,0.14012132119188353
ATF1,DMD_control_tiles;ENSG00000198947;;357;,NucDom Repr,C-H,2,-2.0693234200960955,-2.267977522756764
ATF1,DMD_control_tiles;ENSG00000198947;;357;,NucDom Repr,C-H,5,-0.45235130745119223,-0.6085518904096912
ATF1,DMD_control_tiles;ENSG00000198947;;357;,NucDom Repr,C-H,10,0.2840305984890678,NA
ATF1,Random_control;;;124;,NucDom Repr,C-H,2,-2.0693234200960955,-1.0916178874107183
ATF1,Random_control;;;124;,NucDom Repr,C-H,5,-0.45235130745119223,-0.41327993351574555
ATF1,Random_control;;;124;,NucDom Repr,C-H,10,0.2840305984890678,NA
ATF1,Random_control;;;124;,NucDom Repr,H-C,2,-2.0693234200960955,-3.3550983789435143
ATF1,Random_control;;;124;,NucDom Repr,H-C,5,-0.45235130745119223,-1.460393851581736
ATF1,Random_control;;;124;,NucDom Repr,H-C,10,0.2840305984890678,-1.006481778149008
ATF1,Random_control;;;205;,NucDom Repr,C-H,2,-2.0693234200960955,-0.5161925419224154
ATF1,Random_control;;;205;,NucDom Repr,C-H,5,-0.45235130745119223,-0.16607359610023834
ATF1,Random_control;;;205;,NucDom Repr,C-H,10,0.2840305984890678,2.1235687072439102
ATF1,Random_control;;;205;,NucDom Repr,H-C,2,-2.0693234200960955,-2.431972873819171
ATF1,Random_control;;;205;,NucDom Repr,H-C,5,-0.45235130745119223,-0.7427529121275045
ATF1,Random_control;;;205;,NucDom Repr,H-C,10,0.2840305984890678,-1.9103681174177116
ATF1,Random_control;;;21;,NucDom Repr,H-C,2,-2.0693234200960955,-2.064179429227401
ATF1,Random_control;;;21;,NucDom Repr,H-C,5,-0.45235130745119223,-1.3436311488775987
ATF1,Random_control;;;21;,NucDom Repr,H-C,10,0.2840305984890678,0.8277641677044181
ATF1,Random_control;;;257;,NucDom Repr,C-H,2,-2.0693234200960955,-0.4503324258453044
ATF1,Random_control;;;257;,NucDom Repr,C-H,5,-0.45235130745119223,-1.971660705617256
ATF1,Random_control;;;257;,NucDom Repr,C-H,10,0.2840305984890678,1.6985979868302006
ATF1,Random_control;;;257;,NucDom Repr,H-C,2,-2.0693234200960955,-1.5237909076617229
ATF1,Random_control;;;257;,NucDom Repr,H-C,5,-0.45235130745119223,-0.5612860746885244
ATF1,Random_control;;;257;,NucDom Repr,H-C,10,0.2840305984890678,0.1732246419075775
ATF1,Random_control;;;297;,NucDom Repr,H-C,2,-2.0693234200960955,-1.5895158453788116
ATF1,Random_control;;;297;,NucDom Repr,H-C,5,-0.45235130745119223,-0.3321794696036734
ATF1,Random_control;;;297;,NucDom Repr,H-C,10,0.2840305984890678,-0.02010934758743922
ATF1,Random_control;;;297;,NucDom Repr,C-H,2,-2.0693234200960955,-1.6556544667432391
ATF1,Random_control;;;297;,NucDom Repr,C-H,5,-0.45235130745119223,NA
ATF1,Random_control;;;297;,NucDom Repr,C-H,10,0.2840305984890678,1.6205512511444549
ATF1,Random_control;;;372;,NucDom Repr,C-H,2,-2.0693234200960955,-1.5598461437068885
ATF1,Random_control;;;372;,NucDom Repr,C-H,5,-0.45235130745119223,-1.3288090930570249
ATF1,Random_control;;;372;,NucDom Repr,C-H,10,0.2840305984890678,NA
ATF1,Random_control;;;372;,NucDom Repr,H-C,2,-2.0693234200960955,-4.254128392356439
ATF1,Random_control;;;372;,NucDom Repr,H-C,5,-0.45235130745119223,-1.0694840527957683
ATF1,Random_control;;;372;,NucDom Repr,H-C,10,0.2840305984890678,-0.23912207455884227
ATF1,Random_control;;;385;,NucDom Repr,H-C,2,-2.0693234200960955,-1.859602740320217
ATF1,Random_control;;;385;,NucDom Repr,H-C,5,-0.45235130745119223,0.634643020067635
ATF1,Random_control;;;385;,NucDom Repr,H-C,10,0.2840305984890678,-0.33300333345956556
ATF1,Random_control;;;385;,NucDom Repr,C-H,2,-2.0693234200960955,-2.4951171689364418
ATF1,Random_control;;;385;,NucDom Repr,C-H,5,-0.45235130745119223,NA
ATF1,Random_control;;;385;,NucDom Repr,C-H,10,0.2840305984890678,NA
ATF1,Random_control;;;410;,NucDom Repr,C-H,2,-2.0693234200960955,-1.235008253993821
ATF1,Random_control;;;410;,NucDom Repr,C-H,5,-0.45235130745119223,-0.9850737914995812
ATF1,Random_control;;;410;,NucDom Repr,C-H,10,0.2840305984890678,0.39184365721769926
ATF1,Random_control;;;410;,NucDom Repr,H-C,2,-2.0693234200960955,-1.4020228396433028
ATF1,Random_control;;;410;,NucDom Repr,H-C,5,-0.45235130745119223,-1.782957584928846
ATF1,Random_control;;;410;,NucDom Repr,H-C,10,0.2840305984890678,0.92841467632327
ATF1,Random_control;;;411;,NucDom Repr,C-H,2,-2.0693234200960955,-0.9065437428449924
ATF1,Random_control;;;411;,NucDom Repr,C-H,5,-0.45235130745119223,-0.21708040467919765
ATF1,Random_control;;;411;,NucDom Repr,C-H,10,0.2840305984890678,0.5508305866605661
ATF1,Random_control;;;411;,NucDom Repr,H-C,2,-2.0693234200960955,-2.277703419894604
ATF1,Random_control;;;411;,NucDom Repr,H-C,5,-0.45235130745119223,1.0939758926124603
ATF1,Random_control;;;411;,NucDom Repr,H-C,10,0.2840305984890678,-1.190652363801614
ATF1,Random_control;;;89;,NucDom Repr,H-C,2,-2.0693234200960955,-1.3926156461675534
ATF1,Random_control;;;89;,NucDom Repr,H-C,5,-0.45235130745119223,2.0193608167601913
ATF1,Random_control;;;89;,NucDom Repr,H-C,10,0.2840305984890678,0.7927638074108204
ATF1,Random_control;;;89;,NucDom Repr,C-H,2,-2.0693234200960955,-0.6306102362315851
ATF1,Random_control;;;89;,NucDom Repr,C-H,5,-0.45235130745119223,0.6415593428520686
ATF1,Random_control;;;89;,NucDom Repr,C-H,10,0.2840305984890678,1.419058111971626
ATRX,DMD_control_tiles;ENSG00000198947;;130;,SilTile Repr,H-C,2,-1.539147494806433,-1.4972762266922626
ATRX,DMD_control_tiles;ENSG00000198947;;130;,SilTile Repr,H-C,5,1.8433892385900223,1.689723360665521
ATRX,DMD_control_tiles;ENSG00000198947;;130;,SilTile Repr,H-C,10,0.3106415225302592,0.2311881833839942
ATRX,DMD_control_tiles;ENSG00000198947;;130;,SilTile Repr,C-H,2,-1.539147494806433,-1.613685057493291
ATRX,DMD_control_tiles;ENSG00000198947;;130;,SilTile Repr,C-H,5,1.8433892385900223,2.057536146494986
ATRX,DMD_control_tiles;ENSG00000198947;;130;,SilTile Repr,C-H,10,0.3106415225302592,-0.24923179771313075
ATRX,DMD_control_tiles;ENSG00000198947;;131;,SilTile Repr,C-H,2,-1.539147494806433,-1.0398711419007196
ATRX,DMD_control_tiles;ENSG00000198947;;131;,SilTile Repr,C-H,5,1.8433892385900223,1.4622393896362649
ATRX,DMD_control_tiles;ENSG00000198947;;131;,SilTile Repr,C-H,10,0.3106415225302592,0.5323904483509501
ATRX,DMD_control_tiles;ENSG00000198947;;131;,SilTile Repr,H-C,2,-1.539147494806433,-0.7421417121684727
ATRX,DMD_control_tiles;ENSG00000198947;;131;,SilTile Repr,H-C,5,1.8433892385900223,3.101038661020404
ATRX,DMD_control_tiles;ENSG00000198947;;131;,SilTile Repr,H-C,10,0.3106415225302592,1.2613845783210635
ATRX,DMD_control_tiles;ENSG00000198947;;171;,SilTile Repr,H-C,2,-1.539147494806433,-1.555530832526607
ATRX,DMD_control_tiles;ENSG00000198947;;171;,SilTile Repr,H-C,5,1.8433892385900223,2.2981468733101913
ATRX,DMD_control_tiles;ENSG00000198947;;171;,SilTile Repr,H-C,10,0.3106415225302592,1.665620519457707
ATRX,DMD_control_tiles;ENSG00000198947;;171;,SilTile Repr,C-H,2,-1.539147494806433,-1.3784116055464837
ATRX,DMD_control_tiles;ENSG00000198947;;171;,SilTile Repr,C-H,5,1.8433892385900223,1.8376888202726145
ATRX,DMD_control_tiles;ENSG00000198947;;171;,SilTile Repr,C-H,10,0.3106415225302592,0.6946369284821592
ATRX,DMD_control_tiles;ENSG00000198947;;176;,SilTile Repr,C-H,2,-1.539147494806433,-1.532826084746827
ATRX,DMD_control_tiles;ENSG00000198947;;176;,SilTile Repr,C-H,5,1.8433892385900223,1.8269310312282396
ATRX,DMD_control_tiles;ENSG00000198947;;176;,SilTile Repr,C-H,10,0.3106415225302592,-3.8365446657949616e-4
ATRX,DMD_control_tiles;ENSG00000198947;;176;,SilTile Repr,H-C,2,-1.539147494806433,-1.8661332419782433
ATRX,DMD_control_tiles;ENSG00000198947;;176;,SilTile Repr,H-C,5,1.8433892385900223,1.6323794310228834
ATRX,DMD_control_tiles;ENSG00000198947;;176;,SilTile Repr,H-C,10,0.3106415225302592,0.7225773913237712
ATRX,DMD_control_tiles;ENSG00000198947;;182;,SilTile Repr,C-H,2,-1.539147494806433,-1.595483664033257
ATRX,DMD_control_tiles;ENSG00000198947;;182;,SilTile Repr,C-H,5,1.8433892385900223,2.072204649032489
ATRX,DMD_control_tiles;ENSG00000198947;;182;,SilTile Repr,C-H,10,0.3106415225302592,-2.606556799830307
ATRX,DMD_control_tiles;ENSG00000198947;;182;,SilTile Repr,H-C,2,-1.539147494806433,-1.7160135866181567
ATRX,DMD_control_tiles;ENSG00000198947;;182;,SilTile Repr,H-C,5,1.8433892385900223,1.2124774831030678
ATRX,DMD_control_tiles;ENSG00000198947;;182;,SilTile Repr,H-C,10,0.3106415225302592,-0.04405778647472536
ATRX,DMD_control_tiles;ENSG00000198947;;251;,SilTile Repr,H-C,2,-1.539147494806433,-1.6243873824557382
ATRX,DMD_control_tiles;ENSG00000198947;;251;,SilTile Repr,H-C,5,1.8433892385900223,2.980325212245939
ATRX,DMD_control_tiles;ENSG00000198947;;251;,SilTile Repr,H-C,10,0.3106415225302592,0.5520450217195978
ATRX,DMD_control_tiles;ENSG00000198947;;251;,SilTile Repr,C-H,2,-1.539147494806433,-1.1713171011011323
ATRX,DMD_control_tiles;ENSG00000198947;;251;,SilTile Repr,C-H,5,1.8433892385900223,2.009498781428467
ATRX,DMD_control_tiles;ENSG00000198947;;251;,SilTile Repr,C-H,10,0.3106415225302592,0.4925100776610191
ATRX,DMD_control_tiles;ENSG00000198947;;255;,SilTile Repr,H-C,2,-1.539147494806433,-0.44542322486035224
ATRX,DMD_control_tiles;ENSG00000198947;;255;,SilTile Repr,H-C,5,1.8433892385900223,2.087562821353164
ATRX,DMD_control_tiles;ENSG00000198947;;255;,SilTile Repr,H-C,10,0.3106415225302592,1.3646661259145303
ATRX,DMD_control_tiles;ENSG00000198947;;255;,SilTile Repr,C-H,2,-1.539147494806433,-3.415902487634201
ATRX,DMD_control_tiles;ENSG00000198947;;255;,SilTile Repr,C-H,5,1.8433892385900223,2.5349314434159256
ATRX,DMD_control_tiles;ENSG00000198947;;255;,SilTile Repr,C-H,10,0.3106415225302592,0.13771282625148218
ATRX,DMD_control_tiles;ENSG00000198947;;259;,SilTile Repr,C-H,2,-1.539147494806433,-2.575372583135826
ATRX,DMD_control_tiles;ENSG00000198947;;259;,SilTile Repr,C-H,5,1.8433892385900223,1.3253481376693177
ATRX,DMD_control_tiles;ENSG00000198947;;259;,SilTile Repr,C-H,10,0.3106415225302592,0.33858946005691587
ATRX,DMD_control_tiles;ENSG00000198947;;259;,SilTile Repr,H-C,2,-1.539147494806433,-1.2935233149335723
ATRX,DMD_control_tiles;ENSG00000198947;;259;,SilTile Repr,H-C,5,1.8433892385900223,1.50954314690102
ATRX,DMD_control_tiles;ENSG00000198947;;259;,SilTile Repr,H-C,10,0.3106415225302592,0.41359065043862897
ATRX,DMD_control_tiles;ENSG00000198947;;297;,SilTile Repr,C-H,2,-1.539147494806433,-1.3269730598165976
ATRX,DMD_control_tiles;ENSG00000198947;;297;,SilTile Repr,C-H,5,1.8433892385900223,1.660281654899055
ATRX,DMD_control_tiles;ENSG00000198947;;297;,SilTile Repr,C-H,10,0.3106415225302592,0.6547651695860317
ATRX,DMD_control_tiles;ENSG00000198947;;297;,SilTile Repr,H-C,2,-1.539147494806433,-1.6016453860384117
ATRX,DMD_control_tiles;ENSG00000198947;;297;,SilTile Repr,H-C,5,1.8433892385900223,2.1706937186204724
ATRX,DMD_control_tiles;ENSG00000198947;;297;,SilTile Repr,H-C,10,0.3106415225302592,0.03268185793557982
ATRX,DMD_control_tiles;ENSG00000198947;;357;,SilTile Repr,C-H,2,-1.539147494806433,-1.7795756263878748
ATRX,DMD_control_tiles;ENSG00000198947;;357;,SilTile Repr,C-H,5,1.8433892385900223,1.5443121375607314
ATRX,DMD_control_tiles;ENSG00000198947;;357;,SilTile Repr,C-H,10,0.3106415225302592,-0.08160566778027671
ATRX,DMD_control_tiles;ENSG00000198947;;357;,SilTile Repr,H-C,2,-1.539147494806433,-1.691812117567418
ATRX,DMD_control_tiles;ENSG00000198947;;357;,SilTile Repr,H-C,5,1.8433892385900223,1.8028180239171685
ATRX,DMD_control_tiles;ENSG00000198947;;357;,SilTile Repr,H-C,10,0.3106415225302592,0.01803838961926792
ATRX,Random_control;;;124;,SilTile Repr,C-H,2,-1.539147494806433,-1.5053231826801905
ATRX,Random_control;;;124;,SilTile Repr,C-H,5,1.8433892385900223,1.7360177956020428
ATRX,Random_control;;;124;,SilTile Repr,C-H,10,0.3106415225302592,0.231730799274021
ATRX,Random_control;;;124;,SilTile Repr,H-C,2,-1.539147494806433,-1.4663153925134111
ATRX,Random_control;;;124;,SilTile Repr,H-C,5,1.8433892385900223,2.015961254645134
ATRX,Random_control;;;124;,SilTile Repr,H-C,10,0.3106415225302592,0.4214565845270673
ATRX,Random_control;;;205;,SilTile Repr,C-H,2,-1.539147494806433,-1.779860796302403
ATRX,Random_control;;;205;,SilTile Repr,C-H,5,1.8433892385900223,0.9565875704562026
ATRX,Random_control;;;205;,SilTile Repr,C-H,10,0.3106415225302592,-0.05626317111587956
ATRX,Random_control;;;205;,SilTile Repr,H-C,2,-1.539147494806433,-1.8470335662853612
ATRX,Random_control;;;205;,SilTile Repr,H-C,5,1.8433892385900223,0.9230472996911958
ATRX,Random_control;;;205;,SilTile Repr,H-C,10,0.3106415225302592,-0.12928046853538022
ATRX,Random_control;;;21;,SilTile Repr,C-H,2,-1.539147494806433,NA
ATRX,Random_control;;;21;,SilTile Repr,C-H,5,1.8433892385900223,NA
ATRX,Random_control;;;21;,SilTile Repr,C-H,10,0.3106415225302592,1.7574033253329588
ATRX,Random_control;;;21;,SilTile Repr,H-C,2,-1.539147494806433,-1.8678982356572873
ATRX,Random_control;;;21;,SilTile Repr,H-C,5,1.8433892385900223,1.013505584743614
ATRX,Random_control;;;21;,SilTile Repr,H-C,10,0.3106415225302592,0.4836402723347133
ATRX,Random_control;;;257;,SilTile Repr,C-H,2,-1.539147494806433,-1.2082126675284195
ATRX,Random_control;;;257;,SilTile Repr,C-H,5,1.8433892385900223,1.5914796066715184
ATRX,Random_control;;;257;,SilTile Repr,C-H,10,0.3106415225302592,-0.05662478488732472
ATRX,Random_control;;;257;,SilTile Repr,H-C,2,-1.539147494806433,-1.0621891271965314
ATRX,Random_control;;;257;,SilTile Repr,H-C,5,1.8433892385900223,1.209172467817738
ATRX,Random_control;;;257;,SilTile Repr,H-C,10,0.3106415225302592,-0.34065668506552493
ATRX,Random_control;;;297;,SilTile Repr,H-C,2,-1.539147494806433,-1.6867705800001778
ATRX,Random_control;;;297;,SilTile Repr,H-C,5,1.8433892385900223,1.713135876413259
ATRX,Random_control;;;297;,SilTile Repr,H-C,10,0.3106415225302592,0.26261395931678777
ATRX,Random_control;;;297;,SilTile Repr,C-H,2,-1.539147494806433,-2.392421654441807
ATRX,Random_control;;;297;,SilTile Repr,C-H,5,1.8433892385900223,1.575796266405867
ATRX,Random_control;;;297;,SilTile Repr,C-H,10,0.3106415225302592,-0.27055157115900524
ATRX,Random_control;;;372;,SilTile Repr,C-H,2,-1.539147494806433,-1.5173448292957683
ATRX,Random_control;;;372;,SilTile Repr,C-H,5,1.8433892385900223,1.863262136331049
ATRX,Random_control;;;372;,SilTile Repr,C-H,10,0.3106415225302592,0.11475375992639408
ATRX,Random_control;;;372;,SilTile Repr,H-C,2,-1.539147494806433,-1.8771283167417905
ATRX,Random_control;;;372;,SilTile Repr,H-C,5,1.8433892385900223,2.037470700403073
ATRX,Random_control;;;372;,SilTile Repr,H-C,10,0.3106415225302592,0.21972363397878103
ATRX,Random_control;;;385;,SilTile Repr,H-C,2,-1.539147494806433,-1.682581730870672
ATRX,Random_control;;;385;,SilTile Repr,H-C,5,1.8433892385900223,1.9177936994180385
ATRX,Random_control;;;385;,SilTile Repr,H-C,10,0.3106415225302592,-0.1778566278045129
ATRX,Random_control;;;385;,SilTile Repr,C-H,2,-1.539147494806433,-1.4657870674177738
ATRX,Random_control;;;385;,SilTile Repr,C-H,5,1.8433892385900223,1.511399732862286
ATRX,Random_control;;;385;,SilTile Repr,C-H,10,0.3106415225302592,1.68799372135638
ATRX,Random_control;;;410;,SilTile Repr,C-H,2,-1.539147494806433,-1.4501064595905475
ATRX,Random_control;;;410;,SilTile Repr,C-H,5,1.8433892385900223,1.8932354490577596
ATRX,Random_control;;;410;,SilTile Repr,C-H,10,0.3106415225302592,0.3018132566126785
ATRX,Random_control;;;410;,SilTile Repr,H-C,2,-1.539147494806433,-1.171824594520816
ATRX,Random_control;;;410;,SilTile Repr,H-C,5,1.8433892385900223,1.9716052569105955
ATRX,Random_control;;;410;,SilTile Repr,H-C,10,0.3106415225302592,0.903999402305682
ATRX,Random_control;;;411;,SilTile Repr,H-C,2,-1.539147494806433,-0.6739890402076458
ATRX,Random_control;;;411;,SilTile Repr,H-C,5,1.8433892385900223,2.4001134011951626
ATRX,Random_control;;;411;,SilTile Repr,H-C,10,0.3106415225302592,0.31363243685867237
ATRX,Random_control;;;411;,SilTile Repr,C-H,2,-1.539147494806433,-1.99704264488322
ATRX,Random_control;;;411;,SilTile Repr,C-H,5,1.8433892385900223,2.5574975090227827
ATRX,Random_control;;;411;,SilTile Repr,C-H,10,0.3106415225302592,0.05465052501004751
ATRX,Random_control;;;89;,SilTile Repr,C-H,2,-1.539147494806433,-0.7831929880945316
ATRX,Random_control;;;89;,SilTile Repr,C-H,5,1.8433892385900223,1.9621839914792512
ATRX,Random_control;;;89;,SilTile Repr,C-H,10,0.3106415225302592,0.4072616579049867
ATRX,Random_control;;;89;,SilTile Repr,H-C,2,-1.539147494806433,-1.1284239855870897
ATRX,Random_control;;;89;,SilTile Repr,H-C,5,1.8433892385900223,2.227233782086388
ATRX,Random_control;;;89;,SilTile Repr,H-C,10,0.3106415225302592,0.16565895280114468
BAZ2A,DMD_control_tiles;ENSG00000198947;;130;,SilTile Repr,H-C,2,-1.6739116874572475,-0.6297702310913652
BAZ2A,DMD_control_tiles;ENSG00000198947;;130;,SilTile Repr,H-C,5,-1.2223674405328775,2.166097718418528
BAZ2A,DMD_control_tiles;ENSG00000198947;;130;,SilTile Repr,H-C,10,-0.6594481201817692,0.5282167725249564
BAZ2A,DMD_control_tiles;ENSG00000198947;;130;,SilTile Repr,C-H,2,-1.6739116874572475,-1.3642344904764931
BAZ2A,DMD_control_tiles;ENSG00000198947;;130;,SilTile Repr,C-H,5,-1.2223674405328775,1.0296333049372637
BAZ2A,DMD_control_tiles;ENSG00000198947;;130;,SilTile Repr,C-H,10,-0.6594481201817692,-0.3627537189005284
BAZ2A,DMD_control_tiles;ENSG00000198947;;131;,SilTile Repr,H-C,2,-1.6739116874572475,-1.570208955145462
BAZ2A,DMD_control_tiles;ENSG00000198947;;131;,SilTile Repr,H-C,5,-1.2223674405328775,-1.7149742347903794
BAZ2A,DMD_control_tiles;ENSG00000198947;;131;,SilTile Repr,H-C,10,-0.6594481201817692,-0.2908157819759699
BAZ2A,DMD_control_tiles;ENSG00000198947;;131;,SilTile Repr,C-H,2,-1.6739116874572475,-1.6173071014370874
BAZ2A,DMD_control_tiles;ENSG00000198947;;131;,SilTile Repr,C-H,5,-1.2223674405328775,-1.7439785430876515
BAZ2A,DMD_control_tiles;ENSG00000198947;;131;,SilTile Repr,C-H,10,-0.6594481201817692,-0.7980499366194851
BAZ2A,DMD_control_tiles;ENSG00000198947;;171;,SilTile Repr,H-C,2,-1.6739116874572475,-1.7502496963697267
BAZ2A,DMD_control_tiles;ENSG00000198947;;171;,SilTile Repr,H-C,5,-1.2223674405328775,-2.3670994819373288
BAZ2A,DMD_control_tiles;ENSG00000198947;;171;,SilTile Repr,H-C,10,-0.6594481201817692,-1.1889436299906335
BAZ2A,DMD_control_tiles;ENSG00000198947;;171;,SilTile Repr,C-H,2,-1.6739116874572475,-1.3936312614122008
BAZ2A,DMD_control_tiles;ENSG00000198947;;171;,SilTile Repr,C-H,5,-1.2223674405328775,-1.430927055158136
BAZ2A,DMD_control_tiles;ENSG00000198947;;171;,SilTile Repr,C-H,10,-0.6594481201817692,-0.6590729896443596
BAZ2A,DMD_control_tiles;ENSG00000198947;;176;,SilTile Repr,H-C,2,-1.6739116874572475,-1.5121796654916748
BAZ2A,DMD_control_tiles;ENSG00000198947;;176;,SilTile Repr,H-C,5,-1.2223674405328775,-1.7536840257649824
BAZ2A,DMD_control_tiles;ENSG00000198947;;176;,SilTile Repr,H-C,10,-0.6594481201817692,-0.6224306733749607
BAZ2A,DMD_control_tiles;ENSG00000198947;;176;,SilTile Repr,C-H,2,-1.6739116874572475,-2.2655013059660907
BAZ2A,DMD_control_tiles;ENSG00000198947;;176;,SilTile Repr,C-H,5,-1.2223674405328775,-1.6041293212913923
BAZ2A,DMD_control_tiles;ENSG00000198947;;176;,SilTile Repr,C-H,10,-0.6594481201817692,-1.225362015538893
BAZ2A,DMD_control_tiles;ENSG00000198947;;182;,SilTile Repr,C-H,2,-1.6739116874572475,-2.3876472847969454
BAZ2A,DMD_control_tiles;ENSG00000198947;;182;,SilTile Repr,C-H,5,-1.2223674405328775,-1.649368802976639
BAZ2A,DMD_control_tiles;ENSG00000198947;;182;,SilTile Repr,C-H,10,-0.6594481201817692,-3.1521146568938203
